"","Year","Route","Stop","Species","Freq","Pres","Yr.q"
"9617","2012","500529","7","crucifer",0,"0",6
"9618","2012","500529","8","crucifer",0,"0",6
"9619","2012","500529","9","crucifer",0,"0",6
"9620","2012","500529","10","crucifer",0,"0",6
"9621","2012","500530","1","crucifer",2,"1",6
"9622","2012","500530","2","crucifer",2,"1",6
"9623","2012","500530","3","crucifer",2,"1",6
"9624","2012","500530","4","crucifer",2,"1",6
"9625","2012","500530","5","crucifer",2,"1",6
"9626","2012","500530","6","crucifer",2,"1",6
"9627","2012","500530","7","crucifer",2,"1",6
"9628","2012","500530","8","crucifer",2,"1",6
"9629","2012","500530","9","crucifer",2,"1",6
"9630","2012","500530","10","crucifer",2,"1",6
"9631","2012","500533","1","crucifer",1,"1",6
"9632","2012","500533","2","crucifer",1,"1",6
"9633","2012","500533","3","crucifer",0,"0",6
"9634","2012","500533","4","crucifer",0,"0",6
"9635","2012","500533","5","crucifer",0,"0",6
"9636","2012","500533","6","crucifer",0,"0",6
"9637","2012","500533","7","crucifer",0,"0",6
"9638","2012","500533","8","crucifer",0,"0",6
"9639","2012","500533","9","crucifer",0,"0",6
"9640","2012","500533","10","crucifer",0,"0",6
"9641","2012","500534","1","crucifer",0,"0",6
"9642","2012","500534","2","crucifer",0,"0",6
"9643","2012","500534","3","crucifer",0,"0",6
"9644","2012","500534","4","crucifer",0,"0",6
"9645","2012","500534","5","crucifer",0,"0",6
"9646","2012","500534","6","crucifer",0,"0",6
"9647","2012","500534","7","crucifer",0,"0",6
"9648","2012","500534","8","crucifer",0,"0",6
"9649","2012","500534","9","crucifer",0,"0",6
"9650","2012","500534","10","crucifer",0,"0",6
"9651","2012","500541","1","crucifer",2,"1",6
"9652","2012","500541","2","crucifer",2,"1",6
"9653","2012","500541","3","crucifer",0,"0",6
"9654","2012","500541","4","crucifer",2,"1",6
"9655","2012","500541","5","crucifer",1,"1",6
"9656","2012","500541","6","crucifer",1,"1",6
"9657","2012","500541","7","crucifer",1,"1",6
"9658","2012","500541","8","crucifer",0,"0",6
"9659","2012","500541","9","crucifer",1,"1",6
"9660","2012","500541","10","crucifer",1,"1",6
"9661","2012","500542","1","crucifer",2,"1",6
"9662","2012","500542","2","crucifer",2,"1",6
"9663","2012","500542","3","crucifer",2,"1",6
"9664","2012","500542","4","crucifer",2,"1",6
"9665","2012","500542","5","crucifer",2,"1",6
"9666","2012","500542","6","crucifer",2,"1",6
"9667","2012","500542","7","crucifer",2,"1",6
"9668","2012","500542","8","crucifer",2,"1",6
"9669","2012","500542","9","crucifer",1,"1",6
"9670","2012","500542","10","crucifer",2,"1",6
"9671","2012","500571","1","crucifer",2,"1",6
"9672","2012","500571","2","crucifer",0,"0",6
"9673","2012","500571","3","crucifer",0,"0",6
"9674","2012","500571","4","crucifer",2,"1",6
"9675","2012","500571","5","crucifer",1,"1",6
"9676","2012","500571","6","crucifer",2,"1",6
"9677","2012","500571","7","crucifer",0,"0",6
"9678","2012","500571","8","crucifer",1,"1",6
"9679","2012","500571","9","crucifer",1,"1",6
"9680","2012","500571","10","crucifer",0,"0",6
"9681","2012","500573","1","crucifer",2,"1",6
"9682","2012","500573","2","crucifer",2,"1",6
"9683","2012","500573","3","crucifer",1,"1",6
"9684","2012","500573","4","crucifer",2,"1",6
"9685","2012","500573","5","crucifer",3,"1",6
"9686","2012","500573","6","crucifer",2,"1",6
"9687","2012","500573","7","crucifer",2,"1",6
"9688","2012","500573","8","crucifer",2,"1",6
"9689","2012","500573","9","crucifer",2,"1",6
"9690","2012","500573","10","crucifer",2,"1",6
"9691","2012","500616","1","crucifer",2,"1",6
"9692","2012","500616","2","crucifer",1,"1",6
"9693","2012","500616","3","crucifer",2,"1",6
"9694","2012","500616","4","crucifer",1,"1",6
"9695","2012","500616","5","crucifer",1,"1",6
"9696","2012","500616","6","crucifer",1,"1",6
"9697","2012","500616","7","crucifer",2,"1",6
"9698","2012","500616","8","crucifer",1,"1",6
"9699","2012","500616","9","crucifer",2,"1",6
"9700","2012","500616","10","crucifer",1,"1",6
"9701","2012","500621","1","crucifer",0,"0",6
"9702","2012","500621","2","crucifer",0,"0",6
"9703","2012","500621","3","crucifer",0,"0",6
"9704","2012","500621","4","crucifer",0,"0",6
"9705","2012","500621","5","crucifer",0,"0",6
"9706","2012","500621","6","crucifer",0,"0",6
"9707","2012","500621","7","crucifer",0,"0",6
"9708","2012","500621","8","crucifer",0,"0",6
"9709","2012","500621","9","crucifer",0,"0",6
"9710","2012","500621","10","crucifer",0,"0",6
"9711","2012","500622","1","crucifer",1,"1",6
"9712","2012","500622","2","crucifer",0,"0",6
"9713","2012","500622","3","crucifer",2,"1",6
"9714","2012","500622","4","crucifer",1,"1",6
"9715","2012","500622","5","crucifer",1,"1",6
"9716","2012","500622","6","crucifer",1,"1",6
"9717","2012","500622","7","crucifer",1,"1",6
"9718","2012","500622","8","crucifer",1,"1",6
"9719","2012","500622","9","crucifer",1,"1",6
"9720","2012","500622","10","crucifer",2,"1",6
"9721","2012","500623","1","crucifer",2,"1",6
"9722","2012","500623","2","crucifer",2,"1",6
"9723","2012","500623","3","crucifer",2,"1",6
"9724","2012","500623","4","crucifer",2,"1",6
"9725","2012","500623","5","crucifer",2,"1",6
"9726","2012","500623","6","crucifer",2,"1",6
"9727","2012","500623","7","crucifer",2,"1",6
"9728","2012","500623","8","crucifer",2,"1",6
"9729","2012","500623","9","crucifer",2,"1",6
"9730","2012","500623","10","crucifer",2,"1",6
"9731","2012","500624","1","crucifer",0,"0",6
"9732","2012","500624","2","crucifer",0,"0",6
"9733","2012","500624","3","crucifer",1,"1",6
"9734","2012","500624","4","crucifer",1,"1",6
"9735","2012","500624","5","crucifer",1,"1",6
"9736","2012","500624","6","crucifer",1,"1",6
"9737","2012","500624","7","crucifer",1,"1",6
"9738","2012","500624","8","crucifer",0,"0",6
"9739","2012","500624","9","crucifer",1,"1",6
"9740","2012","500624","10","crucifer",1,"1",6
"9741","2012","500628","1","crucifer",0,"0",6
"9742","2012","500628","2","crucifer",0,"0",6
"9743","2012","500628","3","crucifer",0,"0",6
"9744","2012","500628","4","crucifer",0,"0",6
"9745","2012","500628","5","crucifer",0,"0",6
"9746","2012","500628","6","crucifer",0,"0",6
"9747","2012","500628","7","crucifer",0,"0",6
"9748","2012","500628","8","crucifer",0,"0",6
"9749","2012","500628","9","crucifer",0,"0",6
"9750","2012","500628","10","crucifer",0,"0",6
"9751","2012","500629","1","crucifer",0,"0",6
"9752","2012","500629","2","crucifer",0,"0",6
"9753","2012","500629","3","crucifer",0,"0",6
"9754","2012","500629","4","crucifer",1,"1",6
"9755","2012","500629","5","crucifer",0,"0",6
"9756","2012","500629","6","crucifer",0,"0",6
"9757","2012","500629","7","crucifer",0,"0",6
"9758","2012","500629","8","crucifer",0,"0",6
"9759","2012","500629","9","crucifer",0,"0",6
"9760","2012","500629","10","crucifer",0,"0",6
"9761","2012","500633","1","crucifer",0,"0",6
"9762","2012","500633","2","crucifer",0,"0",6
"9763","2012","500633","3","crucifer",0,"0",6
"9764","2012","500633","4","crucifer",0,"0",6
"9765","2012","500633","5","crucifer",0,"0",6
"9766","2012","500633","6","crucifer",0,"0",6
"9767","2012","500633","7","crucifer",0,"0",6
"9768","2012","500633","8","crucifer",0,"0",6
"9769","2012","500633","9","crucifer",0,"0",6
"9770","2012","500633","10","crucifer",0,"0",6
"9771","2012","500635","1","crucifer",0,"0",6
"9772","2012","500635","2","crucifer",1,"1",6
"9773","2012","500635","3","crucifer",0,"0",6
"9774","2012","500635","4","crucifer",2,"1",6
"9775","2012","500635","5","crucifer",1,"1",6
"9776","2012","500635","6","crucifer",0,"0",6
"9777","2012","500635","7","crucifer",0,"0",6
"9778","2012","500635","8","crucifer",2,"1",6
"9779","2012","500635","9","crucifer",0,"0",6
"9780","2012","500635","10","crucifer",1,"1",6
"9781","2012","500695","1","crucifer",0,"0",6
"9782","2012","500695","2","crucifer",1,"1",6
"9783","2012","500695","3","crucifer",1,"1",6
"9784","2012","500695","4","crucifer",1,"1",6
"9785","2012","500695","5","crucifer",2,"1",6
"9786","2012","500695","6","crucifer",1,"1",6
"9787","2012","500695","7","crucifer",0,"0",6
"9788","2012","500695","8","crucifer",0,"0",6
"9789","2012","500695","9","crucifer",0,"0",6
"9790","2012","500695","10","crucifer",0,"0",6
"9791","2012","500717","1","crucifer",2,"1",6
"9792","2012","500717","2","crucifer",2,"1",6
"9793","2012","500717","3","crucifer",2,"1",6
"9794","2012","500717","4","crucifer",2,"1",6
"9795","2012","500717","5","crucifer",2,"1",6
"9796","2012","500717","6","crucifer",2,"1",6
"9797","2012","500717","7","crucifer",2,"1",6
"9798","2012","500717","8","crucifer",2,"1",6
"9799","2012","500717","9","crucifer",2,"1",6
"9800","2012","500717","10","crucifer",2,"1",6
"9801","2012","500718","1","crucifer",2,"1",6
"9802","2012","500718","2","crucifer",1,"1",6
"9803","2012","500718","3","crucifer",1,"1",6
"9804","2012","500718","4","crucifer",1,"1",6
"9805","2012","500718","5","crucifer",2,"1",6
"9806","2012","500718","6","crucifer",2,"1",6
"9807","2012","500718","7","crucifer",1,"1",6
"9808","2012","500718","8","crucifer",0,"0",6
"9809","2012","500718","9","crucifer",1,"1",6
"9810","2012","500718","10","crucifer",1,"1",6
"9811","2012","500721","1","crucifer",0,"0",6
"9812","2012","500721","2","crucifer",0,"0",6
"9813","2012","500721","3","crucifer",0,"0",6
"9814","2012","500721","4","crucifer",0,"0",6
"9815","2012","500721","5","crucifer",1,"1",6
"9816","2012","500721","6","crucifer",0,"0",6
"9817","2012","500721","7","crucifer",0,"0",6
"9818","2012","500721","8","crucifer",0,"0",6
"9819","2012","500721","9","crucifer",1,"1",6
"9820","2012","500721","10","crucifer",2,"1",6
"9821","2012","500722","1","crucifer",1,"1",6
"9822","2012","500722","2","crucifer",1,"1",6
"9823","2012","500722","3","crucifer",1,"1",6
"9824","2012","500722","4","crucifer",1,"1",6
"9825","2012","500722","5","crucifer",1,"1",6
"9826","2012","500722","6","crucifer",1,"1",6
"9827","2012","500722","7","crucifer",1,"1",6
"9828","2012","500722","8","crucifer",1,"1",6
"9829","2012","500722","9","crucifer",1,"1",6
"9830","2012","500722","10","crucifer",0,"0",6
"9831","2012","500723","1","crucifer",1,"1",6
"9832","2012","500723","2","crucifer",1,"1",6
"9833","2012","500723","3","crucifer",1,"1",6
"9834","2012","500723","4","crucifer",1,"1",6
"9835","2012","500723","5","crucifer",1,"1",6
"9836","2012","500723","6","crucifer",1,"1",6
"9837","2012","500723","7","crucifer",1,"1",6
"9838","2012","500723","8","crucifer",2,"1",6
"9839","2012","500723","9","crucifer",1,"1",6
"9840","2012","500723","10","crucifer",1,"1",6
"9841","2012","500727","1","crucifer",0,"0",6
"9842","2012","500727","2","crucifer",0,"0",6
"9843","2012","500727","3","crucifer",0,"0",6
"9844","2012","500727","4","crucifer",0,"0",6
"9845","2012","500727","5","crucifer",0,"0",6
"9846","2012","500727","6","crucifer",0,"0",6
"9847","2012","500727","7","crucifer",0,"0",6
"9848","2012","500727","8","crucifer",0,"0",6
"9849","2012","500727","9","crucifer",0,"0",6
"9850","2012","500727","10","crucifer",0,"0",6
"9851","2012","500728","1","crucifer",2,"1",6
"9852","2012","500728","2","crucifer",2,"1",6
"9853","2012","500728","3","crucifer",2,"1",6
"9854","2012","500728","4","crucifer",2,"1",6
"9855","2012","500728","5","crucifer",2,"1",6
"9856","2012","500728","6","crucifer",1,"1",6
"9857","2012","500728","7","crucifer",2,"1",6
"9858","2012","500728","8","crucifer",2,"1",6
"9859","2012","500728","9","crucifer",2,"1",6
"9860","2012","500728","10","crucifer",2,"1",6
"9861","2012","500729","1","crucifer",0,"0",6
"9862","2012","500729","2","crucifer",0,"0",6
"9863","2012","500729","3","crucifer",0,"0",6
"9864","2012","500729","4","crucifer",0,"0",6
"9865","2012","500729","5","crucifer",0,"0",6
"9866","2012","500729","6","crucifer",0,"0",6
"9867","2012","500729","7","crucifer",0,"0",6
"9868","2012","500729","8","crucifer",0,"0",6
"9869","2012","500729","9","crucifer",0,"0",6
"9870","2012","500729","10","crucifer",0,"0",6
"9871","2012","500734","1","crucifer",0,"0",6
"9872","2012","500734","2","crucifer",0,"0",6
"9873","2012","500734","3","crucifer",2,"1",6
"9874","2012","500734","4","crucifer",0,"0",6
"9875","2012","500734","5","crucifer",0,"0",6
"9876","2012","500734","6","crucifer",0,"0",6
"9877","2012","500734","7","crucifer",0,"0",6
"9878","2012","500734","8","crucifer",0,"0",6
"9879","2012","500734","9","crucifer",0,"0",6
"9880","2012","500734","10","crucifer",0,"0",6
"9881","2012","500735","1","crucifer",0,"0",6
"9882","2012","500735","2","crucifer",0,"0",6
"9883","2012","500735","3","crucifer",0,"0",6
"9884","2012","500735","4","crucifer",2,"1",6
"9885","2012","500735","5","crucifer",2,"1",6
"9886","2012","500735","6","crucifer",1,"1",6
"9887","2012","500735","7","crucifer",0,"0",6
"9888","2012","500735","8","crucifer",1,"1",6
"9889","2012","500735","9","crucifer",0,"0",6
"9890","2012","500735","10","crucifer",0,"0",6
"9891","2012","500791","1","crucifer",0,"0",6
"9892","2012","500791","2","crucifer",1,"1",6
"9893","2012","500791","3","crucifer",1,"1",6
"9894","2012","500791","4","crucifer",0,"0",6
"9895","2012","500791","5","crucifer",0,"0",6
"9896","2012","500791","6","crucifer",1,"1",6
"9897","2012","500791","7","crucifer",2,"1",6
"9898","2012","500791","8","crucifer",1,"1",6
"9899","2012","500791","9","crucifer",0,"0",6
"9900","2012","500791","10","crucifer",1,"1",6
"9901","2012","500814","1","crucifer",0,"0",6
"9902","2012","500814","2","crucifer",0,"0",6
"9903","2012","500814","3","crucifer",1,"1",6
"9904","2012","500814","4","crucifer",2,"1",6
"9905","2012","500814","5","crucifer",2,"1",6
"9906","2012","500814","6","crucifer",2,"1",6
"9907","2012","500814","7","crucifer",2,"1",6
"9908","2012","500814","8","crucifer",1,"1",6
"9909","2012","500814","9","crucifer",1,"1",6
"9910","2012","500814","10","crucifer",1,"1",6
"9911","2012","500822","1","crucifer",0,"0",6
"9912","2012","500822","2","crucifer",0,"0",6
"9913","2012","500822","3","crucifer",0,"0",6
"9914","2012","500822","4","crucifer",0,"0",6
"9915","2012","500822","5","crucifer",0,"0",6
"9916","2012","500822","6","crucifer",0,"0",6
"9917","2012","500822","7","crucifer",0,"0",6
"9918","2012","500822","8","crucifer",0,"0",6
"9919","2012","500822","9","crucifer",2,"1",6
"9920","2012","500822","10","crucifer",0,"0",6
"9921","2012","500823","1","crucifer",0,"0",6
"9922","2012","500823","2","crucifer",1,"1",6
"9923","2012","500823","3","crucifer",1,"1",6
"9924","2012","500823","4","crucifer",0,"0",6
"9925","2012","500823","5","crucifer",1,"1",6
"9926","2012","500823","6","crucifer",1,"1",6
"9927","2012","500823","7","crucifer",0,"0",6
"9928","2012","500823","8","crucifer",1,"1",6
"9929","2012","500823","9","crucifer",0,"0",6
"9930","2012","500823","10","crucifer",1,"1",6
"9931","2012","500824","1","crucifer",2,"1",6
"9932","2012","500824","2","crucifer",1,"1",6
"9933","2012","500824","3","crucifer",2,"1",6
"9934","2012","500824","4","crucifer",1,"1",6
"9935","2012","500824","5","crucifer",0,"0",6
"9936","2012","500824","6","crucifer",2,"1",6
"9937","2012","500824","7","crucifer",1,"1",6
"9938","2012","500824","8","crucifer",0,"0",6
"9939","2012","500824","9","crucifer",2,"1",6
"9940","2012","500824","10","crucifer",2,"1",6
"9941","2012","500829","1","crucifer",1,"1",6
"9942","2012","500829","2","crucifer",1,"1",6
"9943","2012","500829","3","crucifer",1,"1",6
"9944","2012","500829","4","crucifer",0,"0",6
"9945","2012","500829","5","crucifer",0,"0",6
"9946","2012","500829","6","crucifer",0,"0",6
"9947","2012","500829","7","crucifer",0,"0",6
"9948","2012","500829","8","crucifer",0,"0",6
"9949","2012","500829","9","crucifer",0,"0",6
"9950","2012","500829","10","crucifer",1,"1",6
"9951","2012","500834","1","crucifer",0,"0",6
"9952","2012","500834","2","crucifer",0,"0",6
"9953","2012","500834","3","crucifer",0,"0",6
"9954","2012","500834","4","crucifer",0,"0",6
"9955","2012","500834","5","crucifer",0,"0",6
"9956","2012","500834","6","crucifer",0,"0",6
"9957","2012","500834","7","crucifer",0,"0",6
"9958","2012","500834","8","crucifer",0,"0",6
"9959","2012","500834","9","crucifer",0,"0",6
"9960","2012","500834","10","crucifer",0,"0",6
"9961","2012","500895","1","crucifer",0,"0",6
"9962","2012","500895","2","crucifer",0,"0",6
"9963","2012","500895","3","crucifer",0,"0",6
"9964","2012","500895","4","crucifer",0,"0",6
"9965","2012","500895","5","crucifer",0,"0",6
"9966","2012","500895","6","crucifer",0,"0",6
"9967","2012","500895","7","crucifer",0,"0",6
"9968","2012","500895","8","crucifer",0,"0",6
"9969","2012","500895","9","crucifer",0,"0",6
"9970","2012","500895","10","crucifer",0,"0",6
"9971","2012","500916","1","crucifer",1,"1",6
"9972","2012","500916","2","crucifer",1,"1",6
"9973","2012","500916","3","crucifer",2,"1",6
"9974","2012","500916","4","crucifer",2,"1",6
"9975","2012","500916","5","crucifer",1,"1",6
"9976","2012","500916","6","crucifer",2,"1",6
"9977","2012","500916","7","crucifer",1,"1",6
"9978","2012","500916","8","crucifer",1,"1",6
"9979","2012","500916","9","crucifer",2,"1",6
"9980","2012","500916","10","crucifer",2,"1",6
"9981","2012","500917","1","crucifer",1,"1",6
"9982","2012","500917","2","crucifer",1,"1",6
"9983","2012","500917","3","crucifer",0,"0",6
"9984","2012","500917","4","crucifer",0,"0",6
"9985","2012","500917","5","crucifer",0,"0",6
"9986","2012","500917","6","crucifer",0,"0",6
"9987","2012","500917","7","crucifer",0,"0",6
"9988","2012","500917","8","crucifer",0,"0",6
"9989","2012","500917","9","crucifer",0,"0",6
"9990","2012","500917","10","crucifer",0,"0",6
"9991","2012","500921","1","crucifer",0,"0",6
"9992","2012","500921","2","crucifer",0,"0",6
"9993","2012","500921","3","crucifer",0,"0",6
"9994","2012","500921","4","crucifer",0,"0",6
"9995","2012","500921","5","crucifer",0,"0",6
"9996","2012","500921","6","crucifer",0,"0",6
"9997","2012","500921","7","crucifer",0,"0",6
"9998","2012","500921","8","crucifer",0,"0",6
"9999","2012","500921","9","crucifer",0,"0",6
"10000","2012","500921","10","crucifer",0,"0",6
"10001","2012","500923","1","crucifer",0,"0",6
"10002","2012","500923","2","crucifer",1,"1",6
"10003","2012","500923","3","crucifer",0,"0",6
"10004","2012","500923","4","crucifer",1,"1",6
"10005","2012","500923","5","crucifer",0,"0",6
"10006","2012","500923","6","crucifer",2,"1",6
"10007","2012","500923","7","crucifer",1,"1",6
"10008","2012","500923","8","crucifer",2,"1",6
"10009","2012","500923","9","crucifer",1,"1",6
"10010","2012","500923","10","crucifer",2,"1",6
